;кто;текст;кому;контекст;уровень;post
9095;468431324;[id611365848|Den], selena slutomez mertva ona lubimaia luchshaia❤✨lucshaia potaskuha ubludina;611365848;[id611365848|Den], ск хит, подходит еще один ice cream хит;2;5048482
9096;281320406;[id611365848|Den], факт.;611365848;Ждем 28 число, разъеб вселенной;2;5048482
9097;611365848;[id468431324|Рай], idi naxuy;468431324;[id611365848|Den], selena slutomez mertva ona lubimaia luchshaia❤✨lucshaia potaskuha ubludina;2;5048482
9098;281320406;[id468431324|Рай], пошла нахуй, шалашовка.;468431324;[id611365848|Den], selena slutomez mertva ona lubimaia luchshaia❤✨lucshaia potaskuha ubludina;2;5048482
9099;423849151;[id611365848|Den], как всегда прав;611365848;[id611365848|Den], короче август будет спасен 28 числа;2;5048482
9100;611365848;[id423849151|Мерфи], 💋;423849151;[id611365848|Den], как всегда прав;2;5048482
9101;342227583;уроды нализывают всем подряд потому что холзи уже не дает;post;post;1;5048482
9102;341816150;[id342227583|Валерия], оруу у них спросили, что они должны были ответить;342227583;уроды нализывают всем подряд потому что холзи уже не дает;2;5048482
9103;342227583;[id341816150|Дарья], конкретнее про сам коллаб, а не исполнителей, я думаю;341816150;[id342227583|Валерия], оруу у них спросили, что они должны были ответить;2;5048482
9104;341816150;[id342227583|Валерия], они просто сказали максимально общие вещи, вы сами знаете ситуацию, и что им не стоит что-то подробно про это говорить, мало ли что.;342227583;[id341816150|Дарья], конкретнее про сам коллаб, а не исполнителей, я думаю;2;5048482
9105;607859028;им похуй на бп. этот чувак спросил парней в ИХ кб о друх артистов. это крайне не профессионально. и он уже кстати извинился перед арми за этот глупый вопрос)));342227583;[id341816150|Дарья], конкретнее про сам коллаб, а не исполнителей, я думаю;2;5048482
9106;540104194;[id342227583|Валерия], конкретнее про коллаб? Ну им просто похуй на бп и пропустили их мимо ушей, и все)));342227583;[id341816150|Дарья], конкретнее про сам коллаб, а не исполнителей, я думаю;2;5048482
9107;611112504;[id342227583|Валерия], не тупи пожалуйста;342227583;уроды нализывают всем подряд потому что холзи уже не дает;2;5048482
9108;458886678;[id342227583|Валерия], Гага любимая исполнительница BTS еще с 2013 года орууу;342227583;уроды нализывают всем подряд потому что холзи уже не дает;2;5048482
9109;342227583;[id458886678|Лиза], блять ты серьезно на каждый негативный коммент отвечаешься иди лечись;458886678;[id342227583|Валерия], Гага любимая исполнительница BTS еще с 2013 года орууу;2;5048482
